timestamp,open,high,low,close,volume
2024-09-02 15:35:00.899525,2022.32,2026.91,2022.19,2025.57,4958
2024-09-02 15:40:00.899525,2022.21,2025.49,2019.52,2022.49,5796
2024-09-02 15:45:00.899525,2023.47,2026.59,2021.72,2025.25,5633
2024-09-02 15:50:00.899525,2027.63,2029.27,2026.15,2028.21,4397
2024-09-02 15:55:00.899525,2026.5,2028.31,2026.08,2026.74,6251
2024-09-03 09:30:00.899525,2029.39,2029.77,2024.87,2028.06,3885
2024-09-03 09:35:00.899525,2027.81,2027.93,2027.19,2027.73,4854
2024-09-03 09:40:00.899525,2030.9,2033.08,2030.02,2030.61,4715
2024-09-03 09:45:00.899525,2030.38,2031.82,2030.35,2030.71,4812
2024-09-03 09:50:00.899525,2033.0,2034.41,2032.84,2033.36,6579
2024-09-03 09:55:00.899525,2034.58,2034.99,2032.33,2034.02,5034
2024-09-03 10:00:00.899525,2033.12,2033.69,2033.0,2033.47,5234
2024-09-03 10:05:00.899525,2042.16,2044.4,2042.07,2044.22,4836
2024-09-03 10:10:00.899525,2047.97,2050.06,2044.25,2049.35,5465
2024-09-03 10:15:00.899525,2055.48,2056.1,2054.95,2055.44,4172
2024-09-03 10:20:00.899525,2059.58,2060.03,2058.9,2059.69,1946
2024-09-03 10:25:00.899525,2066.01,2066.12,2065.68,2065.91,1707
2024-09-03 10:30:00.899525,2071.02,2071.54,2068.58,2069.3,2700
2024-09-03 10:35:00.899525,2073.0,2073.08,2072.01,2072.08,1809
2024-09-03 10:40:00.899525,2077.0,2078.35,2076.62,2077.02,2207
2024-09-03 10:45:00.899525,2081.3,2082.07,2080.18,2081.93,1107
2024-09-03 10:50:00.899525,2085.46,2086.83,2084.8,2085.92,1773
2024-09-03 10:55:00.899525,2089.32,2090.12,2089.12,2089.77,1864
2024-09-03 11:00:00.899525,2097.17,2097.37,2097.14,2097.23,1993
2024-09-03 11:05:00.899525,2101.99,2102.9,2101.65,2102.26,1834
2024-09-03 11:10:00.899525,2107.21,2108.02,2105.96,2107.79,2644
2024-09-03 11:15:00.899525,2113.18,2115.07,2112.77,2113.47,1307
2024-09-03 11:20:00.899525,2115.68,2116.06,2114.63,2115.84,1798
2024-09-03 11:25:00.899525,2119.06,2119.97,2117.75,2118.03,3121
2024-09-03 11:30:00.899525,2124.7,2125.41,2124.41,2124.93,2042
2024-09-03 11:35:00.899525,2127.72,2128.37,2127.25,2128.01,1747
2024-09-03 11:40:00.899525,2128.23,2128.87,2127.66,2128.33,1785
2024-09-03 11:45:00.899525,2131.9,2132.67,2131.23,2132.35,1936
2024-09-03 11:50:00.899525,2135.24,2135.62,2133.56,2135.47,1981
2024-09-03 11:55:00.899525,2140.53,2141.73,2139.61,2141.08,2583
2024-09-03 12:00:00.899525,2139.39,2139.61,2137.86,2139.37,2513
2024-09-03 12:05:00.899525,2141.65,2141.67,2140.78,2140.87,1946
2024-09-03 12:10:00.899525,2145.52,2146.12,2144.73,2145.91,2182
2024-09-03 12:15:00.899525,2145.11,2145.5,2144.23,2145.47,2082
2024-09-03 12:20:00.899525,2145.75,2145.83,2145.35,2145.65,2514
2024-09-03 12:25:00.899525,2143.48,2144.41,2141.88,2143.39,2409
2024-09-03 12:30:00.899525,2147.51,2148.21,2146.77,2147.17,1984
2024-09-03 12:35:00.899525,2147.46,2147.69,2146.98,2147.22,2770
2024-09-03 12:40:00.899525,2146.2,2147.27,2145.06,2145.54,2674
2024-09-03 12:45:00.899525,2147.85,2147.89,2146.78,2147.26,1696
2024-09-03 12:50:00.899525,2145.95,2146.96,2144.41,2146.33,1070
2024-09-03 12:55:00.899525,2150.32,2150.82,2149.85,2149.92,2301
2024-09-03 13:00:00.899525,2145.98,2147.04,2144.94,2146.92,1941
2024-09-03 13:05:00.899525,2143.46,2143.71,2142.31,2143.08,1502
2024-09-03 13:10:00.899525,2142.58,2143.04,2142.19,2142.95,1850
2024-09-03 13:15:00.899525,2141.65,2145.02,2141.16,2143.04,1773
2024-09-03 13:20:00.899525,2136.33,2137.98,2134.31,2137.66,1917
2024-09-03 13:25:00.899525,2129.95,2131.25,2128.82,2130.06,2467
2024-09-03 13:30:00.899525,2127.38,2128.02,2126.56,2127.88,1941
2024-09-03 13:35:00.899525,2122.85,2123.49,2122.55,2123.21,2267
2024-09-03 13:40:00.899525,2120.29,2120.73,2119.4,2119.5,1664
2024-09-03 13:45:00.899525,2115.74,2115.86,2115.69,2115.7,1741
2024-09-03 13:50:00.899525,2114.73,2115.56,2113.9,2114.44,1529
2024-09-03 13:55:00.899525,2105.75,2105.91,2105.24,2105.47,2303
2024-09-03 14:00:00.899525,2103.77,2105.34,2103.27,2104.48,2266
2024-09-03 14:05:00.899525,2098.25,2098.5,2096.35,2098.21,2178
2024-09-03 14:10:00.899525,2094.81,2095.42,2094.19,2094.85,1920
2024-09-03 14:15:00.899525,2092.52,2094.23,2090.44,2091.16,1824
2024-09-03 14:20:00.899525,2088.7,2090.02,2088.36,2089.74,1880
2024-09-03 14:25:00.899525,2086.14,2086.97,2085.5,2086.72,2089
2024-09-03 14:30:00.899525,2083.9,2084.25,2083.14,2083.21,1244
2024-09-03 14:35:00.899525,2080.7,2081.83,2080.03,2080.34,2627
2024-09-03 14:40:00.899525,2074.12,2074.95,2073.94,2074.45,1107
2024-09-03 14:45:00.899525,2071.66,2072.92,2070.47,2072.06,1606
2024-09-03 14:50:00.899525,2069.31,2069.85,2068.65,2069.14,1898
2024-09-03 14:55:00.899525,2063.31,2064.71,2062.23,2064.25,1632
2024-09-03 15:00:00.899525,2066.31,2067.14,2065.37,2066.7,2641
2024-09-03 15:05:00.899525,2066.86,2067.23,2065.94,2066.3,2483
2024-09-03 15:10:00.899525,2060.56,2061.33,2060.12,2060.35,1375
2024-09-03 15:15:00.899525,2065.86,2067.31,2064.31,2065.72,6522
2024-09-03 15:20:00.899525,2056.26,2059.43,2055.49,2056.45,3093
2024-09-03 15:25:00.899525,2052.18,2052.85,2049.16,2052.21,3953
2024-09-03 15:30:00.899525,2044.64,2046.03,2042.42,2042.7,3765
2024-09-03 15:35:00.899525,2040.15,2043.23,2037.42,2039.02,4978
2024-09-03 15:40:00.899525,2035.6,2036.44,2035.57,2035.81,7698
2024-09-03 15:45:00.899525,2040.16,2040.21,2039.11,2039.53,4975
2024-09-03 15:50:00.899525,2033.0,2034.86,2030.56,2033.0,4388
2024-09-03 15:55:00.899525,2034.6,2035.07,2033.09,2033.72,4739
2024-09-04 09:30:00.899525,2031.73,2032.19,2030.63,2030.84,5256
2024-09-04 09:35:00.899525,2032.96,2033.53,2031.97,2032.53,6008
2024-09-04 09:40:00.899525,2031.44,2031.96,2027.1,2027.44,6747
2024-09-04 09:45:00.899525,2024.06,2028.01,2022.54,2027.0,3686
2024-09-04 09:50:00.899525,2026.68,2028.07,2023.82,2025.33,5157
2024-09-04 09:55:00.899525,2028.42,2028.56,2027.94,2028.0,6890
2024-09-04 10:00:00.899525,2034.49,2037.63,2029.63,2037.58,4518
2024-09-04 10:05:00.899525,2038.45,2039.01,2038.05,2038.99,4720
2024-09-04 10:10:00.899525,2041.34,2041.92,2035.87,2041.9,6294
2024-09-04 10:15:00.899525,2045.93,2048.52,2045.19,2045.83,4627
2024-09-04 10:20:00.899525,2044.49,2044.99,2043.25,2043.31,879
2024-09-04 10:25:00.899525,2044.93,2045.9,2044.12,2044.87,2003
2024-09-04 10:30:00.899525,2046.68,2047.53,2045.53,2046.06,1554
2024-09-04 10:35:00.899525,2050.76,2052.5,2049.16,2050.05,1428
2024-09-04 10:40:00.899525,2054.8,2055.78,2054.71,2055.2,1726
2024-09-04 10:45:00.899525,2061.89,2062.12,2061.58,2061.99,2219
2024-09-04 10:50:00.899525,2065.99,2067.0,2065.58,2066.26,1831
2024-09-04 10:55:00.899525,2066.74,2067.57,2065.96,2066.61,1728
2024-09-04 11:00:00.899525,2069.26,2069.62,2069.1,2069.2,1554
2024-09-04 11:05:00.899525,2075.77,2077.2,2075.19,2075.95,1685
2024-09-04 11:10:00.899525,2082.15,2082.31,2080.94,2081.79,1560
2024-09-04 11:15:00.899525,2083.57,2084.43,2083.43,2084.41,2729
2024-09-04 11:20:00.899525,2087.94,2089.07,2087.35,2088.34,2047
2024-09-04 11:25:00.899525,2089.25,2090.02,2088.65,2089.51,2319
2024-09-04 11:30:00.899525,2093.21,2093.91,2092.28,2092.59,2143
2024-09-04 11:35:00.899525,2095.23,2096.15,2095.21,2095.86,1584
2024-09-04 11:40:00.899525,2098.07,2098.82,2097.23,2098.64,2430
2024-09-04 11:45:00.899525,2104.51,2105.27,2104.48,2104.98,2239
2024-09-04 11:50:00.899525,2104.49,2105.64,2102.9,2103.93,1963
2024-09-04 11:55:00.899525,2104.06,2105.17,2103.81,2104.66,2207
2024-09-04 12:00:00.899525,2107.16,2108.17,2107.04,2107.55,1873
2024-09-04 12:05:00.899525,2106.86,2107.33,2106.24,2106.77,2780
2024-09-04 12:10:00.899525,2109.76,2110.86,2109.43,2110.4,2639
2024-09-04 12:15:00.899525,2112.7,2112.9,2110.25,2111.1,1648
2024-09-04 12:20:00.899525,2114.14,2115.7,2113.33,2113.36,1990
2024-09-04 12:25:00.899525,2113.39,2113.82,2112.15,2113.1,1479
2024-09-04 12:30:00.899525,2110.01,2110.82,2108.84,2109.53,1111
2024-09-04 12:35:00.899525,2110.09,2111.26,2109.14,2109.42,1791
2024-09-04 12:40:00.899525,2110.46,2110.48,2109.72,2109.77,1964
2024-09-04 12:45:00.899525,2113.15,2113.55,2112.43,2112.8,2096
2024-09-04 12:50:00.899525,2113.96,2114.76,2112.66,2113.38,2649
2024-09-04 12:55:00.899525,2113.75,2114.76,2110.21,2111.51,1958
2024-09-04 13:00:00.899525,2110.33,2110.57,2109.41,2110.51,1536
2024-09-04 13:05:00.899525,2108.05,2109.48,2107.69,2107.84,1645
2024-09-04 13:10:00.899525,2110.25,2110.31,2110.12,2110.14,1388
2024-09-04 13:15:00.899525,2109.12,2110.56,2108.42,2109.3,2684
2024-09-04 13:20:00.899525,2105.89,2107.33,2105.58,2107.29,1304
2024-09-04 13:25:00.899525,2105.24,2105.32,2104.97,2105.12,1843
2024-09-04 13:30:00.899525,2098.9,2100.85,2098.13,2099.38,1345
2024-09-04 13:35:00.899525,2095.35,2097.11,2094.56,2096.77,2217
2024-09-04 13:40:00.899525,2092.49,2093.07,2092.0,2092.48,2267
2024-09-04 13:45:00.899525,2087.61,2088.43,2086.07,2087.34,1908
2024-09-04 13:50:00.899525,2083.16,2083.47,2081.81,2081.81,1237
2024-09-04 13:55:00.899525,2077.89,2078.45,2077.09,2077.22,2296
2024-09-04 14:00:00.899525,2073.47,2074.23,2072.94,2073.42,2605
2024-09-04 14:05:00.899525,2070.53,2071.11,2070.4,2070.95,2220
2024-09-04 14:10:00.899525,2067.99,2068.8,2067.39,2067.43,1922
2024-09-04 14:15:00.899525,2062.58,2062.83,2061.87,2062.01,1521
2024-09-04 14:20:00.899525,2054.94,2055.53,2053.18,2055.09,2408
2024-09-04 14:25:00.899525,2051.93,2053.57,2051.66,2052.49,2060
2024-09-04 14:30:00.899525,2046.96,2047.76,2045.56,2046.61,1931
2024-09-04 14:35:00.899525,2043.55,2045.69,2042.62,2043.14,1491
2024-09-04 14:40:00.899525,2039.19,2039.83,2039.04,2039.48,2412
2024-09-04 14:45:00.899525,2031.97,2033.92,2031.66,2033.63,2400
2024-09-04 14:50:00.899525,2028.83,2029.84,2028.66,2029.24,2669
2024-09-04 14:55:00.899525,2024.87,2027.1,2023.94,2026.3,2120
2024-09-04 15:00:00.899525,2021.46,2021.56,2020.3,2020.86,2169
2024-09-04 15:05:00.899525,2021.16,2023.07,2020.27,2021.0,2202
2024-09-04 15:10:00.899525,2017.46,2018.36,2017.22,2017.7,985
2024-09-04 15:15:00.899525,2021.19,2023.89,2017.64,2018.43,5783
2024-09-04 15:20:00.899525,2021.74,2025.18,2020.54,2023.32,5078
2024-09-04 15:25:00.899525,2012.63,2013.61,2010.82,2013.56,5297
2024-09-04 15:30:00.899525,2011.94,2013.48,2010.99,2013.06,4820
2024-09-04 15:35:00.899525,2009.12,2012.08,2005.88,2009.26,4145
2024-09-04 15:40:00.899525,2011.02,2012.17,2009.82,2011.25,4285
2024-09-04 15:45:00.899525,2015.62,2016.59,2012.15,2012.51,5685
2024-09-04 15:50:00.899525,2019.48,2020.92,2018.57,2018.99,6292
2024-09-04 15:55:00.899525,2018.46,2020.41,2017.78,2018.41,6715
2024-09-05 09:30:00.899525,2017.26,2018.42,2015.99,2016.29,4143
2024-09-05 09:35:00.899525,2013.6,2017.17,2012.2,2014.95,5480
2024-09-05 09:40:00.899525,2009.98,2012.28,2008.48,2010.63,4211
2024-09-05 09:45:00.899525,2020.61,2023.05,2017.05,2018.29,4746
2024-09-05 09:50:00.899525,2020.0,2021.76,2019.37,2020.42,4615
2024-09-05 09:55:00.899525,2025.76,2025.8,2024.84,2025.67,3604
2024-09-05 10:00:00.899525,2025.95,2026.92,2024.45,2026.31,4981
2024-09-05 10:05:00.899525,2025.31,2025.47,2025.2,2025.36,5377
2024-09-05 10:10:00.899525,2024.53,2026.35,2023.31,2024.87,2530
2024-09-05 10:15:00.899525,2028.38,2028.45,2027.89,2027.98,5257
2024-09-05 10:20:00.899525,2028.76,2029.24,2027.67,2028.35,1837
2024-09-05 10:25:00.899525,2034.53,2036.08,2034.17,2034.31,1418
2024-09-05 10:30:00.899525,2037.12,2038.73,2035.38,2037.31,2302
2024-09-05 10:35:00.899525,2041.27,2041.46,2039.79,2040.19,2440
2024-09-05 10:40:00.899525,2041.5,2042.43,2040.18,2041.3,2149
2024-09-05 10:45:00.899525,2048.4,2049.04,2048.01,2048.44,1706
2024-09-05 10:50:00.899525,2052.65,2052.65,2051.88,2052.21,2425
2024-09-05 10:55:00.899525,2056.57,2057.4,2056.55,2056.73,1702
2024-09-05 11:00:00.899525,2060.0,2060.74,2059.3,2060.67,2919
2024-09-05 11:05:00.899525,2060.76,2060.95,2060.65,2060.72,2250
2024-09-05 11:10:00.899525,2064.54,2066.12,2064.25,2065.16,1884
2024-09-05 11:15:00.899525,2069.98,2070.49,2068.85,2070.41,1616
2024-09-05 11:20:00.899525,2071.88,2072.04,2070.49,2071.44,2078
2024-09-05 11:25:00.899525,2076.23,2077.36,2075.91,2075.96,1840
2024-09-05 11:30:00.899525,2078.07,2078.37,2077.81,2077.86,2599
2024-09-05 11:35:00.899525,2077.74,2078.43,2077.21,2077.24,2396
2024-09-05 11:40:00.899525,2080.01,2081.13,2078.15,2079.31,2860
2024-09-05 11:45:00.899525,2081.41,2081.96,2079.94,2081.57,2122
2024-09-05 11:50:00.899525,2086.31,2088.22,2085.89,2086.1,2068
2024-09-05 11:55:00.899525,2090.73,2092.25,2089.59,2090.93,2422
2024-09-05 12:00:00.899525,2095.3,2095.87,2094.84,2095.26,1273
2024-09-05 12:05:00.899525,2099.5,2101.04,2098.47,2098.95,2751
2024-09-05 12:10:00.899525,2100.95,2101.72,2099.84,2101.02,1231
2024-09-05 12:15:00.899525,2100.81,2101.61,2100.68,2100.75,2098
2024-09-05 12:20:00.899525,2101.84,2101.97,2100.92,2100.98,2515
2024-09-05 12:25:00.899525,2101.44,2101.45,2100.95,2101.35,1844
2024-09-05 12:30:00.899525,2101.52,2102.01,2101.07,2101.43,2374
2024-09-05 12:35:00.899525,2103.51,2103.73,2101.89,2103.36,1916
2024-09-05 12:40:00.899525,2104.31,2105.73,2102.96,2104.4,1617
2024-09-05 12:45:00.899525,2105.78,2106.01,2102.61,2104.96,1947
2024-09-05 12:50:00.899525,2105.2,2105.42,2103.95,2105.09,1839
2024-09-05 12:55:00.899525,2102.2,2104.07,2102.04,2102.44,1680
2024-09-05 13:00:00.899525,2098.79,2100.79,2097.0,2097.64,1924
2024-09-05 13:05:00.899525,2102.08,2102.52,2100.47,2100.86,2278
2024-09-05 13:10:00.899525,2099.15,2099.9,2098.9,2098.95,2332
2024-09-05 13:15:00.899525,2095.38,2095.55,2095.04,2095.5,1823
